Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value,clean_value
2009,DEC,STATE,39,6,TOTAL,"18,261,000",18261000
2009,DEC,STATE,,6,TOTAL,"104,426,000",104426000
2009,DEC,STATE,42,6,TOTAL,"32,708,000",32708000
2009,DEC,STATE,46,6,TOTAL,"18,883,000",18883000
2009,DEC,STATE,49,6,TOTAL,"9,291,000",9291000
2009,DEC,STATE,50,6,TOTAL,"10,861,000",10861000
2009,DEC,STATE,55,6,TOTAL,"219,687,000",219687000
2009,FEB,STATE,6,6,TOTAL,"160,615,000",160615000
2009,FEB,STATE,16,6,TOTAL,"63,549,000",63549000
2009,FEB,STATE,17,6,TOTAL,"5,743,000",5743000
2009,FEB,STATE,19,6,TOTAL,"14,607,000",14607000
2009,FEB,STATE,27,6,TOTAL,"50,261,000",50261000
2009,FEB,STATE,34,6,TOTAL,"2,019,000",2019000
2009,FEB,STATE,35,6,TOTAL,"44,989,000",44989000
2009,FEB,STATE,36,6,TOTAL,"56,056,000",56056000
2009,FEB,STATE,39,6,TOTAL,"14,904,000",14904000
2009,FEB,STATE,,6,TOTAL,"94,401,000",94401000
2009,FEB,STATE,42,6,TOTAL,"31,244,000",31244000
2009,FEB,STATE,46,6,TOTAL,"17,448,000",17448000
2009,FEB,STATE,49,6,TOTAL,"7,273,000",7273000
2009,FEB,STATE,50,6,TOTAL,"9,601,000",9601000
2009,FEB,STATE,55,6,TOTAL,"192,203,000",192203000
2009,JAN,STATE,6,6,TOTAL,"174,687,000",174687000
2009,JAN,STATE,16,6,TOTAL,"69,555,000",69555000
2009,JAN,STATE,17,6,TOTAL,"7,714,000",7714000
2009,JAN,STATE,19,6,TOTAL,"15,758,000",15758000
2009,JAN,STATE,27,6,TOTAL,"56,576,000",56576000
2009,JAN,STATE,34,6,TOTAL,"2,618,000",2618000
2009,JAN,STATE,35,6,TOTAL,"49,872,000",49872000
2009,JAN,STATE,36,6,TOTAL,"55,928,000",55928000
2009,JAN,STATE,39,6,TOTAL,"15,961,000",15961000
2009,JAN,STATE,,6,TOTAL,"97,932,000",97932000
2009,JAN,STATE,42,6,TOTAL,"32,582,000",32582000
2009,JAN,STATE,46,6,TOTAL,"19,399,000",19399000
2009,JAN,STATE,49,6,TOTAL,"8,145,000",8145000
2009,JAN,STATE,50,6,TOTAL,"10,523,000",10523000
2009,JAN,STATE,55,6,TOTAL,"206,652,000",206652000
2009,JUL,STATE,6,6,TOTAL,"167,046,000",167046000
2009,JUL,STATE,16,6,TOTAL,"68,404,000",68404000
2009,JUL,STATE,17,6,TOTAL,"6,803,000",6803000
2009,JUL,STATE,19,6,TOTAL,"18,414,000",18414000
2009,JUL,STATE,27,6,TOTAL,"55,527,000",55527000
2009,JUL,STATE,34,6,TOTAL,"2,645,000",2645000
2009,JUL,STATE,35,6,TOTAL,"49,861,000",49861000
2009,JUL,STATE,36,6,TOTAL,"59,436,000",59436000
2009,JUL,STATE,39,6,TOTAL,"17,107,000",17107000
2009,JUL,STATE,,6,TOTAL,"101,402,000",101402000
2009,JUL,STATE,42,6,TOTAL,"34,099,000",34099000
2009,JUL,STATE,46,6,TOTAL,"19,784,000",19784000
2009,JUL,STATE,49,6,TOTAL,"8,861,000",8861000
2009,JUL,STATE,50,6,TOTAL,"10,472,000",10472000
2009,JUL,STATE,55,6,TOTAL,"218,944,000",218944000
2009,JUN,STATE,6,6,TOTAL,"165,386,000",165386000
2009,JUN,STATE,16,6,TOTAL,"68,385,000",68385000
2009,JUN,STATE,17,6,TOTAL,"6,275,000",6275000
2009,JUN,STATE,19,6,TOTAL,"19,123,000",19123000
2009,JUN,STATE,27,6,TOTAL,"53,773,000",53773000
2009,JUN,STATE,34,6,TOTAL,"2,315,000",2315000
2009,JUN,STATE,35,6,TOTAL,"49,870,000",49870000
2009,JUN,STATE,36,6,TOTAL,"56,862,000",56862000
2009,JUN,STATE,39,6,TOTAL,"16,978,000",16978000
2009,JUN,STATE,,6,TOTAL,"103,284,000",103284000
2009,JUN,STATE,42,6,TOTAL,"34,677,000",34677000
2009,JUN,STATE,46,6,TOTAL,"19,745,000",19745000
2009,JUN,STATE,49,6,TOTAL,"8,892,000",8892000
2009,JUN,STATE,50,6,TOTAL,"10,286,000",10286000
2009,JUN,STATE,55,6,TOTAL,"218,358,000",218358000
2009,MAR,STATE,6,6,TOTAL,"181,191,000",181191000
2009,MAR,STATE,16,6,TOTAL,"72,031,000",72031000
2009,MAR,STATE,17,6,TOTAL,"6,742,000",6742000
2009,MAR,STATE,19,6,TOTAL,"17,119,000",17119000
2009,MAR,STATE,27,6,TOTAL,"56,258,000",56258000
2009,MAR,STATE,34,6,TOTAL,"3,318,000",3318000
2009,MAR,STATE,35,6,TOTAL,"50,058,000",50058000
2009,MAR,STATE,36,6,TOTAL,"61,219,000",61219000
2009,MAR,STATE,39,6,TOTAL,"15,948,000",15948000
2009,MAR,STATE,,6,TOTAL,"106,785,000",106785000
2009,MAR,STATE,42,6,TOTAL,"35,549,000",35549000
2009,MAR,STATE,46,6,TOTAL,"19,398,000",19398000
2009,MAR,STATE,49,6,TOTAL,"8,322,000",8322000
2009,MAR,STATE,50,6,TOTAL,"11,364,000",11364000
2009,MAR,STATE,55,6,TOTAL,"221,536,000",221536000
2009,MAY,STATE,6,6,TOTAL,"175,494,000",175494000
2009,MAY,STATE,16,6,TOTAL,"70,430,000",70430000
2009,MAY,STATE,17,6,TOTAL,"6,719,000",6719000
2009,MAY,STATE,19,6,TOTAL,"18,803,000",18803000
2009,MAY,STATE,27,6,TOTAL,"57,472,000",57472000
2009,MAY,STATE,34,6,TOTAL,"2,240,000",2240000
2009,MAY,STATE,35,6,TOTAL,"50,389,000",50389000
2009,MAY,STATE,36,6,TOTAL,"57,215,000",57215000
2009,MAY,STATE,39,6,TOTAL,"16,956,000",16956000
2009,MAY,STATE,,6,TOTAL,"105,761,000",105761000
2009,MAY,STATE,42,6,TOTAL,"34,784,000",34784000
2009,MAY,STATE,46,6,TOTAL,"20,327,000",20327000
2009,MAY,STATE,49,6,TOTAL,"8,606,000",8606000
2009,MAY,STATE,50,6,TOTAL,"10,491,000",10491000
2009,MAY,STATE,55,6,TOTAL,"216,580,000",216580000
2009,NOV,STATE,6,6,TOTAL,"170,856,000",170856000
2009,NOV,STATE,16,6,TOTAL,"69,107,000",69107000
2009,NOV,STATE,17,6,TOTAL,"6,809,000",6809000
2009,NOV,STATE,19,6,TOTAL,"19,361,000",19361000
2009,NOV,STATE,27,6,TOTAL,"51,768,000",51768000
2009,NOV,STATE,34,6,TOTAL,"2,686,000",2686000
2009,NOV,STATE,35,6,TOTAL,"53,711,000",53711000
2009,NOV,STATE,36,6,TOTAL,"63,396,000",63396000
2009,NOV,STATE,39,6,TOTAL,"17,365,000",17365000
2009,NOV,STATE,,6,TOTAL,"96,682,000",96682000
2009,NOV,STATE,42,6,TOTAL,"32,739,000",32739000
2009,NOV,STATE,46,6,TOTAL,"18,512,000",18512000
2009,NOV,STATE,49,6,TOTAL,"10,133,000",10133000
2009,NOV,STATE,50,6,TOTAL,"10,209,000",10209000
2009,NOV,STATE,55,6,TOTAL,"214,639,000",214639000
2009,OCT,STATE,6,6,TOTAL,"175,056,000",175056000
2009,OCT,STATE,16,6,TOTAL,"70,939,000",70939000
2009,OCT,STATE,17,6,TOTAL,"7,146,000",7146000
2009,OCT,STATE,19,6,TOTAL,"20,246,000",20246000
2009,OCT,STATE,27,6,TOTAL,"53,508,000",53508000
2009,OCT,STATE,34,6,TOTAL,"3,193,000",3193000
2009,OCT,STATE,35,6,TOTAL,"53,193,000",53193000
2009,OCT,STATE,36,6,TOTAL,"66,977,000",66977000
2009,OCT,STATE,39,6,TOTAL,"17,248,000",17248000
2009,OCT,STATE,,6,TOTAL,"97,097,000",97097000
2009,OCT,STATE,42,6,TOTAL,"32,840,000",32840000
2009,OCT,STATE,46,6,TOTAL,"20,306,000",20306000
2009,OCT,STATE,49,6,TOTAL,"9,757,000",9757000
2009,OCT,STATE,50,6,TOTAL,"10,755,000",10755000
2009,OCT,STATE,55,6,TOTAL,"223,179,000",223179000
2009,SEP,STATE,6,6,TOTAL,"167,726,000",167726000
2009,SEP,STATE,16,6,TOTAL,"69,316,000",69316000
2009,SEP,STATE,17,6,TOTAL,"6,595,000",6595000
2009,SEP,STATE,19,6,TOTAL,"18,675,000",18675000
2009,SEP,STATE,27,6,TOTAL,"51,583,000",51583000
2009,SEP,STATE,34,6,TOTAL,"3,181,000",3181000
2009,SEP,STATE,35,6,TOTAL,"51,394,000",51394000
2009,SEP,STATE,36,6,TOTAL,"62,438,000",62438000
2009,SEP,STATE,39,6,TOTAL,"16,570,000",16570000
2009,SEP,STATE,,6,TOTAL,"95,854,000",95854000
2009,SEP,STATE,42,6,TOTAL,"34,762,000",34762000
2009,SEP,STATE,46,6,TOTAL,"18,153,000",18153000
2009,SEP,STATE,49,6,TOTAL,"10,759,000",10759000
2009,SEP,STATE,50,6,TOTAL,"10,261,000",10261000
2009,SEP,STATE,55,6,TOTAL,"223,557,000",223557000
2009,YEAR,STATE,6,6,TOTAL,"2,057,375,000",2057375000
2009,YEAR,STATE,16,6,TOTAL,"831,641,000",831641000
2009,YEAR,STATE,17,6,TOTAL,"82,508,000",82508000
2009,YEAR,STATE,19,6,TOTAL,"219,913,000",219913000
2009,YEAR,STATE,27,6,TOTAL,"649,490,000",649490000
2009,YEAR,STATE,34,6,TOTAL,"32,371,000",32371000
2009,YEAR,STATE,35,6,TOTAL,"609,283,000",609283000
2009,YEAR,STATE,36,6,TOTAL,"728,364,000",728364000
2009,YEAR,STATE,39,6,TOTAL,"199,148,000",199148000
2009,YEAR,STATE,,6,TOTAL,"1,203,980,000",1203980000
2009,YEAR,STATE,42,6,TOTAL,"402,709,000",402709000
2009,YEAR,STATE,46,6,TOTAL,"231,413,000",231413000
2009,YEAR,STATE,49,6,TOTAL,"106,504,000",106504000
2009,YEAR,STATE,50,6,TOTAL,"125,734,000",125734000
2009,YEAR,STATE,55,6,TOTAL,"2,593,766,000",2593766000
2008,APR,STATE,6,6,TOTAL,"177,665,000",177665000
2008,APR,STATE,16,6,TOTAL,"67,444,000",67444000
2008,APR,STATE,17,6,TOTAL,"5,333,000",5333000
2008,APR,STATE,19,6,TOTAL,"13,660,000",13660000
2008,APR,STATE,27,6,TOTAL,"53,293,000",53293000
2008,APR,STATE,34,6,TOTAL,"2,591,000",2591000
2008,APR,STATE,35,6,TOTAL,"49,928,000",49928000
2008,APR,STATE,36,6,TOTAL,"57,109,000",57109000
2008,APR,STATE,39,6,TOTAL,"14,361,000",14361000
2008,APR,STATE,,6,TOTAL,"94,635,000",94635000
2008,APR,STATE,42,6,TOTAL,"34,439,000",34439000
2008,APR,STATE,46,6,TOTAL,"18,926,000",18926000
2008,APR,STATE,49,6,TOTAL,"7,995,000",7995000
2008,APR,STATE,50,6,TOTAL,"14,888,000",14888000
2008,APR,STATE,55,6,TOTAL,"206,829,000",206829000
2008,AUG,STATE,6,6,TOTAL,"173,369,000",173369000
2008,AUG,STATE,16,6,TOTAL,"78,245,000",78245000
2008,AUG,STATE,17,6,TOTAL,"6,001,000",6001000
2008,AUG,STATE,19,6,TOTAL,"13,446,000",13446000
2008,AUG,STATE,27,6,TOTAL,"50,608,000",50608000
2008,AUG,STATE,34,6,TOTAL,"2,142,000",2142000
2008,AUG,STATE,35,6,TOTAL,"52,615,000",52615000
2008,AUG,STATE,36,6,TOTAL,"58,667,000",58667000
2008,AUG,STATE,39,6,TOTAL,"14,688,000",14688000
2008,AUG,STATE,,6,TOTAL,"92,861,000",92861000
2008,AUG,STATE,42,6,TOTAL,"32,726,000",32726000
2008,AUG,STATE,46,6,TOTAL,"19,742,000",19742000
2008,AUG,STATE,49,6,TOTAL,"10,414,000",10414000
2008,AUG,STATE,50,6,TOTAL,"13,450,000",13450000
2008,AUG,STATE,55,6,TOTAL,"207,494,000",207494000
2008,DEC,STATE,6,6,TOTAL,"179,920,000",179920000
2008,DEC,STATE,16,6,TOTAL,"71,175,000",71175000
2008,DEC,STATE,17,6,TOTAL,"6,381,000",6381000
2008,DEC,STATE,19,6,TOTAL,"15,843,000",15843000
2008,DEC,STATE,27,6,TOTAL,"57,389,000",57389000
2008,DEC,STATE,34,6,TOTAL,"2,902,000",2902000
2008,DEC,STATE,35,6,TOTAL,"51,136,000",51136000
2008,DEC,STATE,36,6,TOTAL,"65,249,000",65249000
2008,DEC,STATE,39,6,TOTAL,"15,788,000",15788000
2008,DEC,STATE,,6,TOTAL,"106,085,000",106085000
2008,DEC,STATE,42,6,TOTAL,"34,233,000",34233000
2008,DEC,STATE,46,6,TOTAL,"19,468,000",19468000
2008,DEC,STATE,49,6,TOTAL,"9,526,000",9526000
2008,DEC,STATE,50,6,TOTAL,"9,212,000",9212000
2008,DEC,STATE,55,6,TOTAL,"216,789,000",216789000
2008,FEB,STATE,6,6,TOTAL,"172,189,000",172189000
2008,FEB,STATE,16,6,TOTAL,"63,642,000",63642000
2008,FEB,STATE,17,6,TOTAL,"5,458,000",5458000
2008,FEB,STATE,19,6,TOTAL,"13,561,000",13561000
2008,FEB,STATE,27,6,TOTAL,"52,059,000",52059000
2008,FEB,STATE,34,6,TOTAL,"2,195,000",2195000
2008,FEB,STATE,35,6,TOTAL,"50,957,000",50957000
2008,FEB,STATE,36,6,TOTAL,"59,047,000",59047000
2008,FEB,STATE,39,6,TOTAL,"15,517,000",15517000
2008,FEB,STATE,,6,TOTAL,"83,653,000",83653000
2008,FEB,STATE,42,6,TOTAL,"32,847,000",32847000
2008,FEB,STATE,46,6,TOTAL,"18,132,000",18132000
2008,FEB,STATE,49,6,TOTAL,"7,168,000",7168000
2008,FEB,STATE,50,6,TOTAL,"12,608,000",12608000
2008,FEB,STATE,55,6,TOTAL,"200,439,000",200439000
2008,JAN,STATE,6,6,TOTAL,"183,438,000",183438000
2008,JAN,STATE,16,6,TOTAL,"67,265,000",67265000
2008,JAN,STATE,17,6,TOTAL,"5,795,000",5795000
2008,JAN,STATE,19,6,TOTAL,"14,217,000",14217000
2008,JAN,STATE,27,6,TOTAL,"55,889,000",55889000
2008,JAN,STATE,34,6,TOTAL,"2,747,000",2747000
2008,JAN,STATE,35,6,TOTAL,"52,752,000",52752000
2008,JAN,STATE,36,6,TOTAL,"55,227,000",55227000
2008,JAN,STATE,39,6,TOTAL,"16,465,000",16465000
2008,JAN,STATE,,6,TOTAL,"85,107,000",85107000
2008,JAN,STATE,42,6,TOTAL,"32,711,000",32711000
2008,JAN,STATE,46,6,TOTAL,"18,409,000",18409000
2008,JAN,STATE,49,6,TOTAL,"6,691,000",6691000
2008,JAN,STATE,50,6,TOTAL,"13,709,000",13709000
2008,JAN,STATE,55,6,TOTAL,"209,019,000",209019000
2008,JUL,STATE,6,6,TOTAL,"172,773,000",172773000
2008,JUL,STATE,16,6,TOTAL,"68,989,000",68989000
2008,JUL,STATE,17,6,TOTAL,"5,739,000",5739000
2008,JUL,STATE,19,6,TOTAL,"13,858,000",13858000
2008,JUL,STATE,27,6,TOTAL,"53,339,000",53339000
2008,JUL,STATE,34,6,TOTAL,"2,708,000",2708000
2008,JUL,STATE,35,6,TOTAL,"48,048,000",48048000
2008,JUL,STATE,36,6,TOTAL,"56,420,000",56420000
2008,JUL,STATE,39,6,TOTAL,"14,479,000",14479000
2008,JUL,STATE,,6,TOTAL,"99,586,000",99586000
2008,JUL,STATE,42,6,TOTAL,"34,461,000",34461000
2008,JUL,STATE,46,6,TOTAL,"18,587,000",18587000
2008,JUL,STATE,49,6,TOTAL,"10,294,000",10294000
2008,JUL,STATE,50,6,TOTAL,"12,882,000",12882000
2008,JUL,STATE,55,6,TOTAL,"208,982,000",208982000
2008,JUN,STATE,6,6,TOTAL,"172,402,000",172402000
2008,JUN,STATE,16,6,TOTAL,"67,594,000",67594000
2008,JUN,STATE,17,6,TOTAL,"5,869,000",5869000
2008,JUN,STATE,19,6,TOTAL,"13,397,000",13397000
2008,JUN,STATE,27,6,TOTAL,"52,261,000",52261000
2008,JUN,STATE,34,6,TOTAL,"2,402,000",2402000
2008,JUN,STATE,35,6,TOTAL,"47,185,000",47185000
2008,JUN,STATE,36,6,TOTAL,"54,419,000",54419000
2008,JUN,STATE,39,6,TOTAL,"14,817,000",14817000
2008,JUN,STATE,,6,TOTAL,"102,260,000",102260000
2008,JUN,STATE,42,6,TOTAL,"34,912,000",34912000
2008,JUN,STATE,46,6,TOTAL,"17,735,000",17735000
2008,JUN,STATE,49,6,TOTAL,"9,850,000",9850000
2008,JUN,STATE,50,6,TOTAL,"11,019,000",11019000
2008,JUN,STATE,55,6,TOTAL,"208,652,000",208652000
2008,MAR,STATE,6,6,TOTAL,"181,596,000",181596000
2008,MAR,STATE,16,6,TOTAL,"68,581,000",68581000
2008,MAR,STATE,17,6,TOTAL,"6,074,000",6074000
2008,MAR,STATE,19,6,TOTAL,"14,142,000",14142000
2008,MAR,STATE,27,6,TOTAL,"54,767,000",54767000
2008,MAR,STATE,34,6,TOTAL,"2,488,000",2488000
2008,MAR,STATE,35,6,TOTAL,"52,967,000",52967000
2008,MAR,STATE,36,6,TOTAL,"63,646,000",63646000
2008,MAR,STATE,39,6,TOTAL,"15,496,000",15496000
2008,MAR,STATE,,6,TOTAL,"92,911,000",92911000
2008,MAR,STATE,42,6,TOTAL,"36,207,000",36207000
2008,MAR,STATE,46,6,TOTAL,"19,641,000",19641000
2008,MAR,STATE,49,6,TOTAL,"7,876,000",7876000
2008,MAR,STATE,50,6,TOTAL,"12,047,000",12047000
2008,MAR,STATE,55,6,TOTAL,"212,229,000",212229000
2008,MAY,STATE,6,6,TOTAL,"179,974,000",179974000
2008,MAY,STATE,16,6,TOTAL,"68,297,000",68297000
2008,MAY,STATE,17,6,TOTAL,"5,718,000",5718000
2008,MAY,STATE,19,6,TOTAL,"14,234,000",14234000
2008,MAY,STATE,27,6,TOTAL,"55,364,000",55364000
2008,MAY,STATE,34,6,TOTAL,"2,117,000",2117000
2008,MAY,STATE,35,6,TOTAL,"50,757,000",50757000
2008,MAY,STATE,36,6,TOTAL,"55,194,000",55194000
2008,MAY,STATE,39,6,TOTAL,"16,069,000",16069000
2008,MAY,STATE,,6,TOTAL,"99,416,000",99416000
2008,MAY,STATE,42,6,TOTAL,"35,355,000",35355000
2008,MAY,STATE,46,6,TOTAL,"18,936,000",18936000
2008,MAY,STATE,49,6,TOTAL,"9,330,000",9330000
2008,MAY,STATE,50,6,TOTAL,"13,536,000",13536000
2008,MAY,STATE,55,6,TOTAL,"211,358,000",211358000
2008,NOV,STATE,6,6,TOTAL,"174,599,000",174599000
2008,NOV,STATE,16,6,TOTAL,"68,578,000",68578000
2008,NOV,STATE,17,6,TOTAL,"5,833,000",5833000
2008,NOV,STATE,19,6,TOTAL,"14,240,000",14240000
2008,NOV,STATE,27,6,TOTAL,"53,652,000",53652000
2008,NOV,STATE,34,6,TOTAL,"2,468,000",2468000
2008,NOV,STATE,35,6,TOTAL,"49,545,000",49545000
2008,NOV,STATE,36,6,TOTAL,"62,987,000",62987000
2008,NOV,STATE,39,6,TOTAL,"14,861,000",14861000
2008,NOV,STATE,,6,TOTAL,"98,847,000",98847000
2008,NOV,STATE,42,6,TOTAL,"30,176,000",30176000
2008,NOV,STATE,46,6,TOTAL,"21,230,000",21230000
2008,NOV,STATE,49,6,TOTAL,"9,914,000",9914000
2008,NOV,STATE,50,6,TOTAL,"11,005,000",11005000
2008,NOV,STATE,55,6,TOTAL,"208,943,000",208943000
2008,OCT,STATE,6,6,TOTAL,"177,018,000",177018000
2008,OCT,STATE,16,6,TOTAL,"71,139,000",71139000
2008,OCT,STATE,17,6,TOTAL,"6,294,000",6294000
2008,OCT,STATE,19,6,TOTAL,"13,628,000",13628000
2008,OCT,STATE,27,6,TOTAL,"53,467,000",53467000
2008,OCT,STATE,34,6,TOTAL,"2,990,000",2990000
2008,OCT,STATE,35,6,TOTAL,"50,445,000",50445000
2008,OCT,STATE,36,6,TOTAL,"66,498,000",66498000
2008,OCT,STATE,39,6,TOTAL,"15,550,000",15550000
2008,OCT,STATE,,6,TOTAL,"98,810,000",98810000
2008,OCT,STATE,42,6,TOTAL,"31,531,000",31531000
2008,OCT,STATE,46,6,TOTAL,"19,984,000",19984000
2008,OCT,STATE,49,6,TOTAL,"9,764,000",9764000
2008,OCT,STATE,50,6,TOTAL,"10,927,000",10927000
2008,OCT,STATE,55,6,TOTAL,"221,604,000",221604000
2008,SEP,STATE,6,6,TOTAL,"168,293,000",168293000
2008,SEP,STATE,16,6,TOTAL,"68,457,000",68457000
2008,SEP,STATE,17,6,TOTAL,"6,111,000",6111000
2008,SEP,STATE,19,6,TOTAL,"13,224,000",13224000
2008,SEP,STATE,27,6,TOTAL,"49,660,000",49660000
2008,SEP,STATE,34,6,TOTAL,"2,705,000",2705000
2008,SEP,STATE,35,6,TOTAL,"46,555,000",46555000
2008,SEP,STATE,36,6,TOTAL,"61,460,000",61460000
2008,SEP,STATE,39,6,TOTAL,"14,056,000",14056000
2008,SEP,STATE,,6,TOTAL,"90,672,000",90672000
2008,SEP,STATE,42,6,TOTAL,"32,460,000",32460000
2008,SEP,STATE,46,6,TOTAL,"19,399,000",19399000
2008,SEP,STATE,49,6,TOTAL,"9,663,000",9663000
2008,SEP,STATE,50,6,TOTAL,"13,984,000",13984000
2008,SEP,STATE,55,6,TOTAL,"211,787,000",211787000
2008,YEAR,STATE,6,6,TOTAL,"2,113,236,000",2113236000
2008,YEAR,STATE,16,6,TOTAL,"829,406,000",829406000
2008,YEAR,STATE,17,6,TOTAL,"70,606,000",70606000
2008,YEAR,STATE,19,6,TOTAL,"167,450,000",167450000
2008,YEAR,STATE,27,6,TOTAL,"641,748,000",641748000
2008,YEAR,STATE,34,6,TOTAL,"30,455,000",30455000
2008,YEAR,STATE,35,6,TOTAL,"602,890,000",602890000
2008,YEAR,STATE,36,6,TOTAL,"715,923,000",715923000
2008,YEAR,STATE,39,6,TOTAL,"182,147,000",182147000
2008,YEAR,STATE,,6,TOTAL,"1,144,843,000",1144843000
2008,YEAR,STATE,42,6,TOTAL,"402,058,000",402058000
2008,YEAR,STATE,46,6,TOTAL,"230,189,000",230189000
2008,YEAR,STATE,49,6,TOTAL,"108,485,000",108485000
2008,YEAR,STATE,50,6,TOTAL,"149,267,000",149267000
2008,YEAR,STATE,55,6,TOTAL,"2,524,125,000",2524125000
2007,APR,STATE,6,6,TOTAL,"194,449,000",194449000
2007,APR,STATE,16,6,TOTAL,"65,356,000",65356000
2007,APR,STATE,17,6,TOTAL,"6,154,000",6154000
2007,APR,STATE,19,6,TOTAL,"11,723,000",11723000
2007,APR,STATE,27,6,TOTAL,"51,378,000",51378000
2007,APR,STATE,35,6,TOTAL,"50,891,000",50891000
2007,APR,STATE,36,6,TOTAL,"57,629,000",57629000
2007,APR,STATE,39,6,TOTAL,"16,064,000",16064000
2007,APR,STATE,,6,TOTAL,"83,289,000",83289000
2007,APR,STATE,42,6,TOTAL,"32,107,000",32107000
2007,APR,STATE,46,6,TOTAL,"16,607,000",16607000
2007,APR,STATE,49,6,TOTAL,"7,906,000",7906000
2007,APR,STATE,50,6,TOTAL,"13,329,000",13329000
2007,APR,STATE,55,6,TOTAL,"202,731,000",202731000
2007,AUG,STATE,6,6,TOTAL,"190,991,000",190991000
2007,AUG,STATE,16,6,TOTAL,"66,918,000",66918000
2007,AUG,STATE,17,6,TOTAL,"6,470,000",6470000
2007,AUG,STATE,19,6,TOTAL,"12,175,000",12175000
2007,AUG,STATE,27,6,TOTAL,"48,529,000",48529000
2007,AUG,STATE,35,6,TOTAL,"41,300,000",41300000
2007,AUG,STATE,36,6,TOTAL,"63,375,000",63375000
2007,AUG,STATE,39,6,TOTAL,"16,058,000",16058000
2007,AUG,STATE,,6,TOTAL,"79,256,000",79256000
2007,AUG,STATE,42,6,TOTAL,"32,386,000",32386000
2007,AUG,STATE,46,6,TOTAL,"18,222,000",18222000
2007,AUG,STATE,49,6,TOTAL,"9,625,000",9625000
2007,AUG,STATE,50,6,TOTAL,"14,029,000",14029000
2007,AUG,STATE,55,6,TOTAL,"204,344,000",204344000
2007,DEC,STATE,6,6,TOTAL,"189,442,000",189442000
2007,DEC,STATE,16,6,TOTAL,"66,931,000",66931000
2007,DEC,STATE,17,6,TOTAL,"6,716,000",6716000
2007,DEC,STATE,19,6,TOTAL,"13,550,000",13550000
2007,DEC,STATE,27,6,TOTAL,"54,758,000",54758000
2007,DEC,STATE,35,6,TOTAL,"52,442,000",52442000
2007,DEC,STATE,36,6,TOTAL,"68,975,000",68975000
2007,DEC,STATE,39,6,TOTAL,"16,635,000",16635000
2007,DEC,STATE,,6,TOTAL,"96,635,000",96635000
2007,DEC,STATE,42,6,TOTAL,"34,279,000",34279000
2007,DEC,STATE,46,6,TOTAL,"18,151,000",18151000
2007,DEC,STATE,49,6,TOTAL,"9,813,000",9813000
2007,DEC,STATE,50,6,TOTAL,"12,103,000",12103000
2007,DEC,STATE,55,6,TOTAL,"212,980,000",212980000
2007,FEB,STATE,6,6,TOTAL,"181,691,000",181691000
2007,FEB,STATE,16,6,TOTAL,"59,648,000",59648000
2007,FEB,STATE,17,6,TOTAL,"5,964,000",5964000
2007,FEB,STATE,19,6,TOTAL,"11,348,000",11348000
2007,FEB,STATE,27,6,TOTAL,"49,155,000",49155000
2007,FEB,STATE,35,6,TOTAL,"52,804,000",52804000
2007,FEB,STATE,36,6,TOTAL,"54,845,000",54845000
2007,FEB,STATE,39,6,TOTAL,"15,179,000",15179000
2007,FEB,STATE,,6,TOTAL,"75,632,000",75632000
2007,FEB,STATE,42,6,TOTAL,"29,237,000",29237000
2007,FEB,STATE,46,6,TOTAL,"16,309,000",16309000
2007,FEB,STATE,49,6,TOTAL,"7,242,000",7242000
2007,FEB,STATE,50,6,TOTAL,"11,679,000",11679000
2007,FEB,STATE,55,6,TOTAL,"188,215,000",188215000
2007,JAN,STATE,6,6,TOTAL,"199,540,000",199540000
2007,JAN,STATE,16,6,TOTAL,"67,169,000",67169000
2007,JAN,STATE,17,6,TOTAL,"6,368,000",6368000
2007,JAN,STATE,19,6,TOTAL,"12,193,000",12193000
2007,JAN,STATE,27,6,TOTAL,"54,034,000",54034000
2007,JAN,STATE,35,6,TOTAL,"56,610,000",56610000
2007,JAN,STATE,36,6,TOTAL,"58,767,000",58767000
2007,JAN,STATE,39,6,TOTAL,"17,159,000",17159000
2007,JAN,STATE,,6,TOTAL,"80,857,000",80857000
2007,JAN,STATE,42,6,TOTAL,"31,691,000",31691000
2007,JAN,STATE,46,6,TOTAL,"16,516,000",16516000
2007,JAN,STATE,49,6,TOTAL,"7,274,000",7274000
2007,JAN,STATE,50,6,TOTAL,"13,261,000",13261000
2007,JAN,STATE,55,6,TOTAL,"206,833,000",206833000
2007,JUL,STATE,6,6,TOTAL,"195,831,000",195831000
2007,JUL,STATE,16,6,TOTAL,"66,836,000",66836000
2007,JUL,STATE,17,6,TOTAL,"6,344,000",6344000
2007,JUL,STATE,19,6,TOTAL,"11,753,000",11753000
2007,JUL,STATE,27,6,TOTAL,"52,182,000",52182000
2007,JUL,STATE,35,6,TOTAL,"45,054,000",45054000
2007,JUL,STATE,36,6,TOTAL,"57,025,000",57025000
2007,JUL,STATE,39,6,TOTAL,"15,614,000",15614000
2007,JUL,STATE,,6,TOTAL,"80,519,000",80519000
2007,JUL,STATE,42,6,TOTAL,"33,533,000",33533000
2007,JUL,STATE,46,6,TOTAL,"17,183,000",17183000
2007,JUL,STATE,49,6,TOTAL,"9,434,000",9434000
2007,JUL,STATE,50,6,TOTAL,"12,519,000",12519000
2007,JUL,STATE,55,6,TOTAL,"202,221,000",202221000
